,Content,Label
1536,"I love you, and I miss you already, I so [wanted to] just fall asleep in your bed and not worry about anything else... I got home and my parents were actually waiting for me to get home, and they complained about how late I came home, how silly of them, to actually wait for me when I told them that I was going to be back late, I really hate them for doing this, everything that they do is to put obstacle between us, I'm so bored of living with them.",Unfulfilled
1537,"Since I knew she was nervous about it, I figured it would be wise to do the 1000 first if I [wanted to] do any others after that.",Unknown
1538,Coorain asked me if I [wanted to] come with him to buy a watch.,Fulfilled
1539,"I [wanted to] hug him, lol.",Unfulfilled
1540,"They were undecided up to this morning as to whether they [wanted to] go or not (even though they were going!) and faith cried all the way there in the car, I don't want to go!",Fulfilled
1541,"Keke, I really [wanted to] just fall asleep with you (even though we didn't even brush our teeth yet)! keke ho la, 3 am, I have to sleep Lu, before they wake me up at an obscenely early hour again, they really have no respect for me.",Unfulfilled
1542,I decided to take the shortcut to Dave's loop today to cut out the first 2.5 miles of the trail because I [wanted to] hit some sections I had skipped before.,Fulfilled
1543,"So me and Tim made plans to see semi-pro 'cause his friend George is supposed to be in it, and we [wanted to] see him.",Unfulfilled
1544,Though I did not manage to get everything done I [wanted to] I still had a good productive day.,Unfulfilled
1545,"My group of children were generally pretty well behaved, although by the end of the two weeks I [wanted to] kick some of them in the face.",Unfulfilled
1546,Just as I [wanted to] get into a deep good sleep.,Unfulfilled
1547,I knew from an early age that the only real job I ever [wanted to] have was that of a great writer.,Unfulfilled
1548,"But I decided that I [wanted to] finally go see the Omni chemist store at the fashion show mall, because I promise Ed (one of the part time pharmacists) all the time that I will check out his store.",Fulfilled
1549,Cut the notes because there was quite a bit I [wanted to] say about this chapter.,Fulfilled
1550,"Man, I really [wanted to] go parasailing--didn't happen.",Unfulfilled
1551,I [wanted to] do more than sit around the hosue but thats all I ended up doing... and worst off I was stuck with my little sister who does nothing but complain about not having anything to complain about... how insane is that?,Unfulfilled
1552,I [wanted to] hang out once more before leaving town as well as get some supply shopping done; the both of us were able to take of some essentials.,Fulfilled
1553,"I really [wanted to] see pinapple express, but we would've had to wait an hour to see it.",Unfulfilled
1554,I still can't believe how the kids threw up and within hours they [wanted to] eat and acted like nothing happened!,Unknown
1555,"He seemed blown away, when really I [wanted to] laugh at him and tell him quite the opposite.",Unfulfilled
1556,I [wanted to] throw a parade in his honor.,Unfulfilled
1557,Feel so nice~. X3 I [wanted to] find a new comforter because I can't stand looking at the blues ones I bought last fall.,Unfulfilled
1558,I had said everything I [wanted to] say in the begining.,Fulfilled
1559,And som1 came in... but I didnt noe who it was cause I [wanted to] keep my eyes closed,Unfulfilled
1560,After some galleries we made our way over to St. Mark's because I [wanted to] go to this Japanese place called Kenka's that I was introduced to one night after a pleasure salon last year.,Fulfilled
1561,"My body was trying to tell me something, but I [wanted to] push myself.",Fulfilled
1562,"Unfortunately, the menu appears to be completely different at lunch without the Italian fare I [wanted to] try there.",Unfulfilled
1563,Many of them are senior citizens and only half of them had microphones readily available at their PC's so we opted to use a phone conference in conjunction with the meeting as opposed to using the VoIP that comes with GoToMeeting (participants who [wanted to] speak would need to have a microphone on their PC and as I said some of them could not find their microphones.),Unknown
1564,I [wanted to] apply at Gap and aero as well but you have to be 18. = I really hope old navy calls me for an interview.,Unfulfilled
1565,"I [wanted to] bake it, but didn't have cake tins.",Unfulfilled
1566,We knew these things took time sometimes - and with the worry that my cancer could return (it often does with the type I had) we [wanted to] make sure we had our baby together before I lost my fertility all together.,Fulfilled
1567,I knew things were bad yesterday when Tommy tried to get off the windowsill via my desk and had to do it in slow motion tentatively putting each foot down to check it was safe to stand where he [wanted to] stand (that and when he sat next to me with his body pushed up against mine for I don't know how long and it was only when he sneezed in my face that I noticed he was there).,Fulfilled
1568,All of my RA's were really honest about what they [wanted to] see in a supervisor and I really respected that.,Unknown
1569,My birth parents [wanted to] have kids so they can get money.,Fulfilled
1570,"I was rescued by a group who [wanted to] take over the world, and broke free of them to go off on my own in early 1994.",Unfulfilled
1571,"I read the first edition a year and a half ago, but I [wanted to] read the second because there is a whole year's worth of invaluable columns in it that chronicle his experiences in the year after Katrina that reflect the stories of so many other people along the Gulf Coast.",Fulfilled
1572,"Last night at work I was so anxious and pissed off, I really [wanted to] haul off and punch something.",Unfulfilled
1573,"Then I played music, and they walked from picture to picture writing down a question they [wanted to] ask me about it.",Fulfilled
1574,"I admit, at the time I kinda [wanted to] kill her.",Unfulfilled
1575,"Yesterday he decided not to come over, I wasn't angry that he wasn't going, I understand that he [wanted to] relax after work.",Fulfilled
1576,"When my mother finished work, she [wanted to] visit the beach, too, so... we went again!",Fulfilled
1577,"But yeah, when I told him I [wanted to] play soccer, we actually had a small conversation about it and he made me feel better when I told him that I was worried because I have no official experience like the girls on the team who have played in a bunch of clubs while growing up, and have played in great college teams.",Unknown
1578,"I don't think I realized how much I needed/[wanted to] be babied by them, even if just for an hour.",Fulfilled
1579,I [wanted to] browse for more stuff but some of the local shopkeepers are agressive and anxious and that turns me off.,Unfulfilled
1580,"I suspected I was too starved until my stomach produced gas, and I [wanted to] burp but couldn't, [wanted to] fart but couldn't.",Unfulfilled
1581,"After exploiting Shunsuke's glower, I [wanted to] make something softer and beautiful for a second icon.",Fulfilled
1582,I was also able to sing with coworker Cindy on the microphones - something we always [wanted to] do.,Fulfilled
1583,We finally decided to go to the venue and every one got what they [wanted to] eat till midnight.,Fulfilled
1584,Then we finally got back home sat down and started watching House (we missed last night's episode!!!) and only got through about half of it until my sister asked Kim and I if we [wanted to] go watch Burn After Reading with her at Kabuki.,Fulfilled
1585,All were in town for the time and [wanted to] find out where to go next since the bar we were at closes at 1 am.,Fulfilled
1586,Because he [wanted to] keep looking at me.,Fulfilled
1587,They [wanted to] keep me for few days but I freaked out on them till they lemme go...,Unfulfilled
1588,"The driver of the other car, her brother (who was drunk) didnt have his seat belt on so he was in the ambulance too and she [wanted to] sit back there with him but I was occupying the only other available seat so she started flipping out",Unfulfilled
1589,"If one seriously [wanted to], I could have bought a samurai sword with Jesus engraved on the handle.",Unfulfilled
1590,That's what I [wanted to] lift as well so I went with him.,Fulfilled
1591,She [wanted to] practice her English on me.,Fulfilled
1592,"I [wanted to] upload it on wordpress,but the problem is that the proportions aren't right.",Unfulfilled
1593,"As Omer of course also [wanted to] see baby #2, we decided that all three of us would go.",Fulfilled
1594,I needed something portable and also I [wanted to] get one for mum to use because she does a number of presentations with friends and this would be an impressive unit for her to work with.,Fulfilled
1595,We left too late so there was zero parking unless we [wanted to] walk about 30-45 minutes.,Unfulfilled
1596,She said she had been calling me but my phone number was written wrong or something and it was too bad she hadn't gotten a hold of me before because there is a festival in Shinjuku right now and she had [wanted to] invite me.,Unfulfilled
1597,It was really cool to have him sitting next to me - after having some trouble with a bunch of italien rich midleage ladies messing up the whole seatorder just because they [wanted to] sit next to each other.,Fulfilled
1598,"Frankly, I only went because my wife [wanted to]; I wasn't that excited about it.",Fulfilled
1599,I tried to take up work but I believe deep in my heart I [wanted to] stay home and raise you too.,Fulfilled
1600,"I hella [wanted to] see clone wars with my brother and my cousin, but the ""girls night out"" came first.",Unfulfilled
1601,"Once again I missed some of the panels I [wanted to] see, and the parade too.",Unfulfilled
1602,I really [wanted to] kiss you today.,Unknown
1603,"August 27, 2008--""But, why?"" queried the NBC interviewer- -- ""Why are you crying?"" wizened and wrinkled like a gnarled Juniper, the aging black lady smiled through her tears and responded, ""I [wanted to] see this chance come.",Fulfilled
1604,So obviously I [wanted to] hang.,Fulfilled
1605,And I decided I [wanted to] talk to him so badly so I texted him last night afterwards.,Fulfilled
1606,"Then my aunt and uncle flew in and [wanted to] go and eat, now they're big eaters, so we split 3 appetizers, each had our own main course, and split a double decker cheesecake, which if you can imagine 2 slices of cheesecake just stacked, was what it was like.",Fulfilled
1607,I [wanted to] get back into it for the exercise of it all and I truly love/loved Highland dancing.,Unfulfilled
1608,"What I [wanted to] do was go out and get purposely drunkety drunk drunk, as I haven't been out to a session in weeks, after the busy weekends and the antibiotics.",Unfulfilled
1609,"So finally we got there and I got out and smoked a butt, then when I was done I opened the car door and asked if he [wanted to] go in, he got wicked snappy and was like umm no, then he proceeded to ask me if someone would come pick me up?",Unfulfilled
1610,"I [wanted to] experience the mine first hand and there are lots of agencies that run tours lasting half a day, which are led by former miners who know Cerro Rico well.",Fulfilled
1611,"Oh, there was also another thing I [wanted to] point out:",Fulfilled
1612,"I didn't take many photos last night (so unlike me), as a matter of fact, I may have only snapped off a few photos of the beverage area and mostly because Greg and Jim were so proud that they helped decorate that I [wanted to] have a photo before we tore everything down the next day but I do have photos of what the back yard patio looks like from when I decorated it at the beginning of summer.",Fulfilled
1613,"So I [wanted to] go, get merry, and hopefully get lucky.",Unfulfilled
1614,I [wanted to] die.,Unfulfilled
1615,I just [wanted to] rant.,Fulfilled
1616,I simply miss all the kids and really [wanted to] give them a hug when I saw them.,Unknown
1617,"So I took my bucket full of soapy water and my scrub brush, went to the office, and called Jamie to give him a heads up in case the woman [wanted to] talk to him about how we clean the pool.",Unknown
1618,Managed to catch most teachers that we [wanted to] see like Mrs ngin! mdm chee : Ms lee SN!!,Fulfilled
1619,"I went with Jonathan to see ""Indiana Jones"" (his idea, because I really just [wanted to] watch kung-fu panda"" again), and it was horrible.",Unfulfilled
1620,"Finally what im waiting for and wanted it long time ago have arrived and there goes me striking off my wishlist : My next target is a new handphone, which im dying [wanted to] have one new phone because my phone will dead anytime.",Unknown
1621,It pretty much wasn't the place and time that I [wanted to] be in/at when Heidi called.,Unfulfilled
1622,My brother called to invite us over for dinner if we [wanted to] come over.,Unfulfilled
1623,"We never talked much, just about the silly things he was into - Video games, school subjects, whatever - and mostly he visited because he [wanted to] play some video game on my computer or see what sort of candy I was stashing in my cupboard.",Fulfilled
1624,"Born with hugely misplaced pride, I made a point of not crying in public, even as a child, regardless of how badly I [wanted to].",Fulfilled
1625,"I felt absolutely miserable, I just [wanted to] get drunk - then I'd be happy.",Unknown
1626,"But I was in a celebrating mood and really [wanted to] do the night up right, so I jumped into a bottle of Jose Cuervo!",Fulfilled
1627,"I [wanted to] have a good night sleep Friday night and so I took a sleeping pill, something I rarely do and what do you know, I was so tired the next morning and so I had to stick around the apartment for a bit to make sure that I was awake enough for the drive.",Fulfilled
1628,I [wanted to] take things slow this time instead of having a complete relationship with someone because of past experiences.,Unknown
1629,"It seemed every time my friends and I [wanted to] go into the city, the train would decide to roar by.",Fulfilled
1630,"He hasn't announced it publicly yet, even though I told him he could if he [wanted to], so I may as well do it here.",Unfulfilled
1631,"Listened to the radio on the way down and liked some of the music playing and thought I might buy some more CDs but the store where I used to buy them was closed down, could have looked for another but I dont like large shopping centres and just [wanted to] get out of there as fast as I could.",Fulfilled
1632,Nothing could make this better except if I could go see my family when I [wanted to] talk to them instead of just being able to call them when I want to talk to them.,Unfulfilled
1633,"When we finally hung up, I had [wanted to] get up since I didn't feel like retiring yet, but my body was really tired, so I just closed my eyes and waited for sleep.",Unfulfilled
1634,"So we hasten to get our gears on, I digress, [wanted to] post pictures for you guys to see but there was no camera allowed, and my internet services provided was acting up on me thus not being able to load pictures I had taken outside.",Fulfilled
1635,"My bf picked it up, I [wanted to] stop him, but I didn't.",Unfulfilled
1636,"About the time Olivia decided she would like to check out more playground equipment, Anna had made her way over to where we were, and [wanted to] swing, too.",Fulfilled
1637,"I've made Carmel popcorn before, and decided I [wanted to] try making candies...",Fulfilled
1638,He [wanted to] photocopy some bank documents and I introduced them to each other.,Fulfilled
1639,We were supposed to visit the national Museum first and I was absolutely excited about the whole plan because I have always [wanted to] visit the newly renovated museum.,Unfulfilled
1640,O.o I mean it was wierd the red head who was the drummer kept asking me if I [wanted to] make out.,Unfulfilled
1641,"I thought she would want to slow down, but she [wanted to] keep going, so I obliged.",Fulfilled
1642,"Managing all my possessions single handedly, having the freedom to go out with my friends unescorted and whenever I [wanted to], handling my own cash, and all this in a foreign country where I was living without my family, made me feel like an all important adult.",Fulfilled
1643,I think it was in 1994 that we went to some conference and on the way back decided that we [wanted to] do something big for the community.,Fulfilled
1644,"I had found a pair I liked at a uniform place, but first [wanted to] see if there were any Birks that would work.",Unfulfilled
1645,"Well tonight I was back and Fred meyer again and a man came up to me, and said excuse me, I [wanted to] tell you something.",Fulfilled
1646,I [wanted to] put it off for awhile.,Unfulfilled
1647,"Yesterday, as we were heading out to the market, signal decided he [wanted to] wear Gigi's hat (we call my grandmother ""gigi"" and since signal has only ever seen granddad in photos with Gigi, he calls granddad Gigi, too).",Fulfilled
1648,Speaking in public was something I [wanted to] do all the time.,Fulfilled
1649,"My teeth are now finished, and my dentist removed some of the stains and lighten them a bit and reshaped them... just becasue he [wanted to]o.",Fulfilled
1650,We each brought up one of her birthday presents because she [wanted to] play with them right away.,Fulfilled
1651,"So while it saddened me that he told Michi (in front of his mom) at the airport (he's studying abroad?!) that he never [wanted to] see her again, I was still sure he'd give her some sign he was lying - show the ring, hold up his finger like in that Roman painting... he held up the ring~! I was so happy.",Unknown
1652,We were flirting and talking and I always [wanted to] be around him.,Unfulfilled
1653,"Initally I just [wanted to] go in and take a look, but this step proof deadly.",Unfulfilled
1654,"I [wanted to] walk in there with a new haircut or perhaps brandishing a few high impact publications to show that I had grown, or something.",Unfulfilled
1655,Also [wanted to] share my 327.5 calorie dinner tonight.,Fulfilled
1656,I [wanted to] run in to the woods and play but then I realized that there aren't any real woods here and I was sad.,Unfulfilled
1657,"I [wanted to] go to Petco today to look at getting new fish, so I decided to take her with me.",Fulfilled
1658,When we first started getting to know each other he knew I had trust issues and yet he let me know that he wouldn't be like all the other people and he [wanted to] be there for me and everything that came with my trust.,Unfulfilled
1659,We [wanted to] go eat at this place.,Unfulfilled
1660,"I [wanted to] say, ""Bitch, a homebirth is safer than going to a hospital that's going to give me tons of unneeded medical interventions for some extra cash.""",Unfulfilled
1661,I [wanted to] hug her like 18 times during her speech last night.,Unfulfilled
1662,"And we stood on the cliffs and stared into the horizon, and I [wanted to] scream.",Unfulfilled
1663,Anyways... Alot of this I'm going to copy and paste from my conversation with Claire since I told her basically everything that I [wanted to] write here.,Fulfilled
1664,I just noticed I can't sleep the 7 hours duration that I [wanted to] have everyday... I just don't know... bothered???,Unfulfilled
1665,I [wanted to] try it!,Fulfilled
1666,Not sure if it's because I started the pile with mushy veggies or if it's a species that just [wanted to] grow there.,Fulfilled
1667,"He actually did ask Kenneth and I if we [wanted to] work for four Seasons... and he remembered all that! whats even more cool is, he is calling back for free.",Unknown
1668,So I did... but still went back and forth on that one... not sure if I was going to use it for what I [wanted to] use it for.,Unfulfilled
1669,"I happily chatted with him an hour before, and [wanted to] know that if everything's alright.",Unfulfilled
1670,We [wanted to] see what our voices sounded like if we were trannys.,Fulfilled
1671,"He [wanted to] cry alone in his room, then he would want me to hold him.",Fulfilled
1672,I asked him if I could use it once and he told me it was too complicated to tell me how to use it and he [wanted to] go out drinking.,Fulfilled
1673,I just [wanted to] hang out with him like it was this time last year.,Unknown
1674,I simply [wanted to] see the movie since it had good actors and seemed like an interesting movie.,Fulfilled
1675,"I remember, in fact, a certain 3 am drive with a creepy guy who [wanted to] fuck me, but didn't, and then dropped me off in pea-soup fog in a part of town I didn't know at all to fend for myself, only I was sure I heard him pull over and his door slam and I was convinced he was going to come after me.",Unfulfilled
1676,"As many of you know, 29 is not an easy street to simply cross, walk 50 feet down, and cross back to the side you want to be on again, and since neither of us [wanted to] walk right past the freshly killed animal, we had to make a little detour through a field, where I nearly tripped into an ant pile the size of a large dog.",Fulfilled
1677,"I had also brought some things with me I [wanted to] put into our older car, and even after we reached the car and I had opened the door (Madeline saying, ""I want to drive!""), the mother deer was still even with us, the fawn still grazing, alone, at the edge of the woods.",Unknown
1678,"Since I didn't want to turn this into a cash pig, but I [wanted to] play with as much functionality as I could.",Unknown
1679,"I [wanted to] laugh at you,",Unknown
1680,"Now, last night, moonix was at my house, and I [wanted to] share the frivolity with her.",Unfulfilled
1681,"I never [wanted to] be here, but knew it was better than where I was before - just south of the 38 th parallel on the Korean peninsula.",Unfulfilled
1682,I [wanted to] give up my TNF and SCM slots but of course... they went tsk!,Unfulfilled
1683,"Plus we had our personal transportation, cold beverages and packed as much as we [wanted to]--all for about the same price.",Fulfilled
1684,I just [wanted to] drop a quick update for ya'll.,Fulfilled
1685,Originally I had just [wanted to] do a short 250 word (that's the requirement) piece on how cinema is not reality.,Unfulfilled
1686,"I admire strong, powerful women and I never [wanted to] have to admit my weakness and my powerlessness as a woman facing a man.",Unfulfilled
1687,"I still need to go back and make one more clean sweep, tighten, flesh out a little (try to bump the word count a bit more), make sure I hit all the plot points I [wanted to] add and proof, but it is done for all intents and purposes.",Unknown
1688,"Anyways, I was inside at Ifrit's cauldron I think I was probably nearby and [wanted to] go check out the place since I haven't been there before.",Fulfilled
1689,"Actually I [wanted to] do more but there was this hard metal pounding at the back of my head, so I went home instead.",Unfulfilled
1690,They brought over the clothes they [wanted to] trade and we all switched.,Fulfilled
1691,"Since I learned of them a few months ago I have [wanted to] go to the jam sessions held in Mattawa at the golden Age club every Wednesday evening, but for one reason or another we have not gone yet.",Fulfilled
1692,"Once my crew heard that our next location would be up, they [wanted to] have lunch there.",Fulfilled
1693,"We worked our way through several pints, and the more the drinks flowed, the more he [wanted to] bet.",Fulfilled
1694,Today I am feeling a little better and really [wanted to] do a diorama card so I stamped during naptime!,Fulfilled
1695,"Well, had the royal Scottland tartan already but of course since it takes about 3 months to do the math and make a proper kilt, which I did not have nor [wanted to] take for a faire kilt, I machine sewed it (OH my GOODNESS!!!) and added a captain Onyx flair to it and it turned out pretty cool.",Unfulfilled
1696,"I [wanted to] keep it slow, and did.",Fulfilled
1697,Rey and Jeff (my crew) [wanted to] buy the shake they had from previous shoots.,Fulfilled
1698,"Sarah [wanted to] see Phantom of the opera, so Kevin (her dad) took her and my sister a couple weeks ago.",Fulfilled
1699,I [wanted to] move it to VoIP.,Fulfilled
1700,So we asked Elizabeth what she [wanted to] do.,Fulfilled
1701,"Specifically, I [wanted to] do a 130 pace or slower; I did 13:40 (54:41 time).",Fulfilled
1702,I [wanted to] use those fresh garden peppers and fajitas was just the thing.,Fulfilled
1703,I [wanted to] buy a book for one of my coworker for her birthday.,Fulfilled
1704,I decided I [wanted to] get pregnant in Aug.07.,Unknown
1705,I [wanted to] get married to the first man that kissed and dreamed of building a home with him.,Unfulfilled
1706,I [wanted to] be Amy Winehouse's oldest fan.,Unfulfilled
1707,I've always [wanted to] learn sign-language and that by itself was enough to make the book interesting to me as a kid.,Unknown
1708,"During his visit this week, one could say that we thoroughly enjoyed each other, but one night he [wanted to] try girl-on-top again.",Fulfilled
1709,"Not sure why he [wanted to] be there but I thought I'd give him a ""voice"" here on my blog.",Fulfilled
1710,"This was the first weekend in a while that I had all to myself, and I really [wanted to] take advantage of it.",Fulfilled
1711,Friday I really [wanted to] go to the bound stems show but I ended up crashing around 8 and thought sleep might be the best answer.,Unfulfilled
1712,"Now, I had to figure out whether I [wanted to] move with Joe, and also had Jeano to the mix, or put my shit in storage and stay with Sam while waiting to move to West Newbury.",Unfulfilled
1713,So we stood and watched the going's on for a few minutes when a lady walked up to us and asked if we [wanted to] be in the studio audience for a show where they would be interviewing John Legend (he's an R&B international music star) so we walked through this security area to find out we were the last two to be picked for the studio audience.,Fulfilled
1714,I could have done it Wednesday but I chickened out when my instructor asked me if I [wanted to] try to go by myself.,Unfulfilled
1715,"This new path was something ive always [wanted to] do, yet, was something I had mixed emotions about.",Fulfilled
1716,"How awesome eh & we only found out about it when our Chinese teacher [wanted to] walk to the back, but couldnt.",Unfulfilled
1717,"Noel's dad and step mom had [wanted to] go to a pig roast for the 4th at a freinds, but we were too late and missed it.",Unfulfilled
1718,I just felt so awesome that I [wanted to] keep going!,Fulfilled
1719,So cats it is... and we [wanted to] get them young for trainability reasons.,Fulfilled
1720,He told me a band called Bratmobile that he liked (actually I think he had a bit of a crush on them) were coming over from the states and they [wanted to] tour together.,Fulfilled
1721,"I [wanted to] eat him up right there, but that wouldn't have been acceptable in front of the entire town while at sermon.",Unfulfilled
1722,She [wanted to] know if I could help.,Fulfilled
1723,"I've split way with the other seven people because I [wanted to] take a different route, so yesterday at Taitung they went east and I've went west; we're still going north, except that there'll be a mountain between us.",Fulfilled
1724,I do not regret wanting something serious and taking the initiative to find out if that's what he [wanted to].,Unfulfilled
1725,"The fourth day, Sunday, had several musicians I [wanted to] see, but in the morning I had some free time, so two of us went up to camp to strike tents and pack up.",Fulfilled
1726,It was full dark and I just [wanted to] retrieve the empty bin and get the mail.,Fulfilled
1727,Ray was this crazy person that [wanted to] look for him to kill him... lol seriously it might sound stupid but it scared the hell out of me.,Unfulfilled
1728,"I went and got in the car and drove, not exactly the first thing I [wanted to] do after twelve hours of driving, just to see what was around me.",Unfulfilled
1729,"It was funny cause my son, Nate called me to see if we [wanted to] come over to see a movie, but we were in for the night.",Unfulfilled
1730,We [wanted to] get it down due to the ominous clouds.,Fulfilled
1731,"I was planning to have a mellow weekend but with functions to attend I didn't catch as much sleep as I [wanted to], I didn't manage to memburuk infront of the telly as much as I [wanted to] but I had fun.",Unfulfilled
1732,"I [wanted to] start with that because it is going to be hard not to sound callous for the rest of this post with that in mind, but at the same time the incident, while terrible, had little effect on the rest of the riders if for no other reason because we didn't learn any details until the end.",Fulfilled
1733,"On Friday after work I went to the station, first I [wanted to] give up because I was perfecly sure that nobody would have found it...",Unfulfilled
1734,I [wanted to] affirm started taking private lessons myself.,Unknown
1735,"I [wanted to], I did.",Unfulfilled
1736,Today I was sitting at report and the resident next to me asked me if I [wanted to] see a surgery so I asked the super-cool resident who's babysitting me if it was ok and she said definitely so the other resident brought me down to the OR to see an ovarian removal!,Fulfilled
1737,Here is a story I [wanted to] tell...,Fulfilled
1738,"I felt like this was going along the same lines of the first Harry Potter movie, where they didn't want to delve into too much detail, but [wanted to] try to keep things realistic and make everyone happy.",Fulfilled
1739,Started with the prayer walk... and thankful no one [wanted to] walk with me so I got to go on my own and pray... walked up to the shrubs we planted last spring... 3 of the 4 looked dead...,Fulfilled
1740,Sometimes over the years when I read about how much ya RN that came for that week I [wanted to] get on a plane.,Unknown
1741,Because of the short notice (he asked me at 7:20 if I [wanted to] see the 70 surgery),Fulfilled
1742,It was really good but didn't go into a lot of detail about how/why he went into such a downward spiral and I almost [wanted to] see more of it because his suicide seemed too...,Unfulfilled
1743,"So, I have never been to this festival, nor have I ever [wanted to] go.",Fulfilled
1744,"My ninang is here from the USA, and she [wanted to] go last weekend.",Fulfilled
1745,"Furthermore, my parents [wanted to] come too.",Fulfilled
1746,I [wanted to] share this one pic specifically because the peaches on the counter look like some sort of alien grown day glow peach product.,Fulfilled
1747,So in light of what has happened over the last couple of years we truly decided we no longer [wanted to] be here.,Unknown
1748,"I'm pissed he would date two people at once, and that he wouldn't tell me he [wanted to] end things with me (though the two weeks of no contact says a lot), and Liz told me Paul said something to the effect of ""it's awesome that Samantha's so cool with it"" - like I knew and was fine with all of this... you know, all I can say at this point, beyond wanting to track down the source of this info or hear from shamus, is that in one sentence, Liz was completely able to ruin my otherwise-nice night.",Unknown
1749,We [wanted to] get in some time at the beach and visit Chicago.,Fulfilled
1750,I actually [wanted to] try the new yellow eyeshadow and Monday,Fulfilled
1751,I only thought on how I might not be a person to marry the most beautiful girl who lived across the street and I [wanted to] do it with my friend's sister who was a good friend.,Unknown
1752,"They didn't understand what I was saying and some of them just [wanted to] shop, so they talked while I talked.",Fulfilled
1753,"I'd spoken to the vet tech at his regular vets on Wednesday and they [wanted to] run a bunch of expensive tests, but they also didn't have any available appointments when I had time to get out there with him.",Unfulfilled
1754,Would be so much more memorable with people I actually [wanted to] enjoy my graduation with.,Unfulfilled
1755,I really [wanted to] beat them (potential employers) for not realizing just how fantastic she is.,Unfulfilled
1756,I did not know how to do it but I [wanted to] with my friend's sister who probablely has some pretty big breast about now.,Unknown
1757,"I'd gotten a target gift card recently, but didn't blow it right away on some candles like I originally [wanted to].",Unfulfilled
1758,"Last night, it was like 150 degrees in my bedroom and muggy, so of course the little space heater I have named Phyllis Neffler decided that she [wanted to] cuddle with my head!",Unfulfilled
1759,I [wanted to] buy an inexpensive HD Handycam to shoot video to share but no luck.,Unfulfilled
1760,Most surprising store: I had no plans to go into Eddie Bauer but my mom [wanted to] take a peek and it turns out that Eddie and I have pretty similar taste.,Fulfilled
1761,We were excited to have them out here and [wanted to] show them how great Seattle is.,Unfulfilled
1762,"We were going to go to J. Clyde, which I've never been to but since the blue monkey is literally right next door Monica really [wanted to] go there instead, so that was cool.",Fulfilled
1763,"It was more like he told me the things he thought I [wanted to] hear - except I didn't want to hear those things, at least not coming from him.",Unfulfilled
1764,Molly_1013@hotmail.com Author'S notes: I always [wanted to] try out if I could write slash.,Fulfilled
1765,I jumped up and [wanted to] run and comfort her.,Unfulfilled
1766,"My wife called me and told me to buy some beer because my brother-in-law [wanted to] drink, and I did even though I didn't really feel like drinking.",Fulfilled
1767,I had a call this morning from someone who saw my resume on Monster.com and [wanted to] talk about a contract job opportunity.,Fulfilled
1768,"I didn't want to use my e-mail address because it is cheeseburgermcgee@gmail.com and I [wanted to] sound legit, you know since I am writing to my Congressman, so I used a gmail account (SL122731@gmail.com) that I had set up for my mom a long time ago that she never uses.",Fulfilled
1769,"He told me to have dinner on that nite with his KL fren (gal) who always reject to meet me, I [wanted to] watch the Beijing Olympic open ceremony but then I think finally people glad to meet me and she is here in SG, thus I shouldn't be so rude to refuse meet up dinner with her.",Unfulfilled
1770,"I just really [wanted to] know I could count on him, to feel supported and most of all to feel loved.",Fulfilled
1771,"We came across some lions who had been feasting on a zebra, and [wanted to] rest in some shade - so they did, under our van!",Fulfilled
1772,"My desire also came form the fact that I [wanted to] make a name for myself as a game designer and hell, at the time, Sony didn't even think about it and just said:sure.",Unfulfilled
1773,"Here is plenty of food, more than all of them together can possibly eat and most importantly of all, I [wanted to] do a good deed and not be the cause of this terrible scenario.",Fulfilled
1774,"Well, I didn't have to rush it back to me, but I [wanted to].",Fulfilled
1775,"I asked him not to make fun of me because I really [wanted to] tell him this: that this year had made me really aware of the people that surrounded me, that I did love him very much, that he was my best friend, and that it really meant a lot to me to know that he was there for me.",Fulfilled
1776,"The chemistry also goes well, and I've finally caught up with the lectures (they started on chapter 5, I [wanted to] read the first 4 also - it took a while).",Fulfilled
1777,"All day, people were looking at me and going '... I didn't know you were in ROTC!' in third block, I told this Russian kid who said that I wasn't actually in ROTC, but I had decided I [wanted to] wear the uniform, so I robbed someone of theirs and left them unconscious in a closet.",Fulfilled
1778,"Although I [wanted to], I was also a bit nervous about meeting her as its been such a long time and we were so young back then!",Fulfilled
1779,But I told her if she [wanted to] talk id be here.,Unknown
1780,"I very much [wanted to] just do it at 1pm after all our shopping was done, and get it the hell over with, but I knew it would be miserable outside, and also that we were probably supposed to be somewhat recovered from the first run before we did the second.",Unfulfilled
1781,Mosquito [wanted to] start a war with me.,Fulfilled
1782,"They [wanted to] go BB king's blues club in time square for dinner, so we went there and had an awesome meal.",Fulfilled
1783,Adriel [wanted to] make out and I always feel uncomfortable being around so many people so whatever.,Unfulfilled
1784,I also traded in some DVDs at the market and got a CD of the 'Barenaked ladies' and the 'Exocist' DVD (Always [wanted to] see that).,Unknown
1785,"After hanging up for the last time, she told me that DHL [wanted to] send it over themselves.",Unfulfilled
1786,I just [wanted to] live every moment of it and not waste hours chronicling it.,Fulfilled
1787,"All the music videos I used to like as a child or even much later but could never watch when I really [wanted to] watch them, all the music videos my uncle taped me on his VCR back when no one else knew what a VCR is, all of them are available in YouTube at the click of the mouse.",Unfulfilled
1788,"I can think back to standing there in the line waiting outside the airport and all I [wanted to] do is drop off my luggage and was thinking, How long do I have to wait?",Fulfilled
