,Content,Label
2451,"Yesterday I met my co-blogger salty for the first time. She was in NYC for an interview, so I met up with her for lunch. Since it was a beautiful day, I took her to the shake Shack for burgers and beers. I explained that the long line was part of the experience. Then, since it was 9/11, I took her to McSorley's, an old school Irish pub in the village. I [wanted to] show her the real new York with real new Yorkers, not the tourist bullshit full of tourists. The bar was packed full of firefighters in uniform that had come from the Memorial ceremony at ground zero. And they were all drunk. We struck up a conversation with a group of new York's bravest standing right next to us. I said, ""My friend here is from Arizona and she's only in New York for one day."" He said, And you brought her here?",Fulfilled
2452,"Apart from playing with snuggles, using Eem's super fast internet with a deteriorated computer, eating traditional Malay food (frankly, it was tank) and Eem's mom (my aunt) adding RM50 to my wallet. That was my first time going to the LCCT. Which stands for low cost terminal. I don't know what the second C stands for. We (me, my mom, my dad) went there by car and parked the 1980's Mercedez in the parking lot and came back appoximitely 1 day, 22 hours later at a fee of RM72. It was roughly 7pm by then and the old man, being one that did absolutely nothing in the house, toying around with his new phone, and watching TV, [wanted to] break fast so bad that he went 10 steps ahead of mama and me. ""HEI nak buka puasa ni!"" luckily only a security guard was there. Mama asked for me and her boarding passes and Papa went his own way. Awkward enough we were all going the same way. Departure room fuckamajig was empty.",Fulfilled
2453,"Oh man. I dunno what the hell was up with last night. I just [wanted to] drink last night, and thats what I did. But I didnt realize other people were doing the same as me. Like Kelly. she got blasted and we chatted on AIM practically all night. Which was cool. Cant remember what was said. For the most part... but it was funny.",Fulfilled
2454,"I dont know how to spell it so umm... Par0ma0san cheese... mashed potatoes, and a nice salad. I also made brownies, but I guess not everything can be perfect. They kind of turned out burnt... oh well lesson learned. I don't think anything could of ruined that night, after that we digested and ate some chunky monkey ice cream and watched the movie American history X, which I must say is a great movie! We went to BD around 30 because she was reading and we were cuddling for a little. I woke up today and decided hey I love this girl and ialway [wanted to] make her breakfast in bed, so I made her some breakfast, a tall glass of OJ with an Omalet and potatoes, it took about 2 hours to make but gosh darn it was tasty!! I just truely love Nix, when I think about her my heart goes bananas!",Fulfilled
2455,"This months daring Bakers challenge was hosted by Chris from Mele Cotte, and boy was there some controversy! There was plenty of backlash and discussion on the daring Bakers private forums about how this challenge was too similar to other challenges or too restricting. It astounded me that some people were so against this challenge, for me being a daring Baker is about being surprised each month with a recipe to make that I didn't choose myself. Sometimes it is something that I have [wanted to] make myself for a while, sometimes they are recipes I wouldn't have chosen in a million years - but even those that I wouldn't have chosen still challenge me in some way. I am in no way against people voicing their opinions, there is just a fine line to walk between doing that and complaining for the sake of being negative. When it comes down to it, we joined this group and we must follow its rules. I think some of the people who were complaining have lost sight of the purpose of the daring Bakers - to bake & have fun while doing so. If you don't like a recipe, sit out from that challenge, there is no point making a big fuss about it. Anyway, onto my challenge experience!",Fulfilled
2456,"I don't know if it's just an age three thing, or that she's missing LM, or what. But Aislin has taken up residence in meltdown city. Today, Grammy and I took her to get a new bike. On the way there, screaming in the car stop TALKING!!! Repeat 25 times when I got out of the car to see if they had kid's bikes: screaming and crying that she [wanted to] go inside. Once inside the store, she needed to use the bathroom. Once in the bathroom meltdown over having to go potty. She screamed that she didn't want to go, that she didn't need to go. Last night, when I was putting on her diaper before bed, she kicked me. Repeatedly.",Fulfilled
2457,"The relief this park gives me between the bars and squeaky swing chains, with a cigarette hanging out of my mouth and my legs pumping to go higher, rivals any spiritual relief I've found in a church. It was there I cried when Drew left me completely empty handed, lonely and disconnected. It was there I recovered after a day of shrooming, watched the colors play across the soft teal treeline as the sun sank below the horizon and the lightning bugs skipped over the grass. And it was there I realized who I loved the most, despite anything I tried to tell myself. Once in a while I see other people visiting this park, but rarely in the middle of the night. I had downloaded some new songs by Steve Miller Band, the velvet Underground, and the clash, so of course I [wanted to] run to the park and enjoy my new music. I was tipsy off of mad Dog 20/20 and a little burnt out from sleeping all day, so I grabbed cigarettes and headed to my special park. As I was setting my purse and soda down on the ground next to the swingset, I noticed a man lying down on the bench right in front of me. I was obviously a bit startled and he was looking at me, so I automatically apologized.",Fulfilled
2458,"Today was Ella's baby dedication and then we went to lunch with some family and friends. Eric and I both took a moment to say something about what this day meant to us. I'd been mulling around in my head for a few days now about what I [wanted to] say and I had this revelation: What I want to pass onto my girls is the art of "" becoming "". I hope I never arrive but only continue to "" become "". I never want to be finished or complete until I reach heaven. I get so bogged down by my shortcomings because I have this absurd idea that I'm never going to arrive at a given character trait. I'm right though.",Fulfilled
2459,"I swear I hate mysle tonight. I went to zouk on riday happily waiting to see L, he came and smile, hell cute as ever. While reharshing, I gave him a smile, he smile back with the nicest smile that I have not seen in a long time. I heard he told someone that there was a chick smiling at him and he smile back when he was asked why he smile. Manda and melody were there too when he smile at me, they both knew that smile was meant or me, they turn to me and tease me alil. I took a break when they were waiting to change, I gave J a messange as he was real tired rom school and all, then suddenly I heard a voice, asking me he [wanted to], it was L, I gave him alil, but he was too ar, it was then when I really got to know him well, he was really nice. I really was starting to like him and I eel that he did too.",Unknown
2460,"Yesterday we went to the 'Children's village' for a chirity activity in the name of company. I became the newly joined member of company's charity's dep. I should say both giving and beening given are not an easy thing--many flocks only found they could not play together with the kids---the visitors [wanted to] care children and play game with them, but children were not interested in adults game at all. Every child was jumping into the seat to get shell and fish, with our guys just sitting at the sea shore with sun protection umbrella. Although finally we managed to melt into the swarm by building up castles with mud together with children, I couldnt help but thinking how can we make this charity activity more efficient and continous. One or two visits to the village can hardly put positively impact to these kids lives--rather it has been played as a charity form for the company--we need to take action to help them as much as we can in a long-term, definitely. So I m thinking to plan a cross geographical activity, computer training program for this. If possible we should take advantage of our knowledge--by teaching some rudiments of computer usage.",Unfulfilled
2461,"Under the guise that we didn't trust any bike shops in DC, Patty and I came up to Lewisburg last Thursday to drop our bikes off for one last tune-up. I think we spent the last half hour of the ride to Lewisburg shaking with excitement and giant smiles plastered to our faces. The first person we saw when we arrived on campus was our nutritionist for the bike trip, mayo. He's doing a ""victory lap"" and staying a fifth year to grab his masters degree. We're very jealous of him, but he made up for it by always sauteing veggies and keeping us hydrated. As much as we [wanted to] be at school for bid night to welcome all the new guys to the fraternity, it just wouldn't have felt right, so we went to Hoboken, New Jersey to stay with fellow Bucknell '07 alums Dan and Rick. We got to see a laundry list of Bucknellians, from dinner with our defending co-rec intramural soccer teammates Julie and Candra to meeting up with older fraternity brothers fried, Doctor, Kevin, Doremus, Clouser, Stu, Manny and Brengel. We spent Saturday wandering through NYC.",Unfulfilled
2462,"I wanted to share the story of how we announced our pregnancy. No, we are not expecting no. 2--I just [wanted to] document how we told the family that Kate was on the way. I have been meaning to write this for Kate's baby book, so I thought I would share it here as a motivating factor. I love to hear about neat ways that people share their pregnancy news. We found out we were expecting at the end of October 2006. We were so excited! We wanted to wait until we were several weeks along before we made our special news public, and we realized that at Christmastime, I would be nearing the end of the first trimester.",Fulfilled
2463,"Apparently the Gamestop/EB games edge cards are different in Canada and the US. On my trip to Oregon, I [wanted to] renew my card because it had expired, but they couldn't do it. The cashier thought my card with pics of DSS was 'neat'. I thought it was a little boring until I saw the card he was going to give me. I think it just said ""Game stop"" on it. Anyway I finally got around to renewing my card and this is the one I picked out.",Fulfilled
2464,"I wanted to do a cleaner interior environment, so I went with this modern-inspired room. This took so much longer than I expected because of all of the clean angles and such. I also made the mistake of roughing in everything with lines when I should have fleshed out the forms instead. I spent a couple of hours grappling with getting past the digital sketch until I finally just deleted it. That was one of the best bits of advice I was ever given, that when something is really bothering you, sometimes it's just better to get rid of the whole area and start from scratch rather than trying to fix one problem. I also [wanted to] use a muted palette since I typically prefer vibrant and bright colors. The windows are inspired by a picture I saw of the met. If you look closely, my Sakura and Sasuke illustration is on the wall, ha ha. I've been wanting to go back to this piece and get it to where I was happier with the finished product. When I first completed it back in February I was rushed, so I went back and toned down the blue on the characters' skin because they were too bright. I also got rid of the whole sky and painted in a subtle Aurora borealis (because I love those).",Fulfilled
2465,"My Christmas shopping is officially done... just waiting for packages to come in. Yes, I was teh awesome... Teh bomb! Then... the sinus thing started. I am drinking tea like it's going out of style and taking my quell-the-cold-before-it-gets-you drugs. My cheeks are a wonderful shade of pink and my eyeballs feel hot. I have been sitting on my butt for the last few hours trolling LJ and trying to get the website uploaded... which is a story unto itself. You see, my computer decided that it [wanted to] perform an update of software, so I let it. That in itself is not the problem. The problem came in when my web-software didn't want to run properly without it's update.",Fulfilled
2466,"Ya a wish... I really dont know why I still wish at 11:11. I mean, I know nothing is going to happen but I'm still slow enough to even consider it... better yet actually do it. Sighs... sometimes I find myself pathetic, but then I sit ant think that I'm just creative and happy and I like to have fun... even when its just me, myself and I. So who cares rite??? ok random: I really want a Twinkie right now. I havent had one in such a long time, and today I heard a client talking to Ana about deep fried twinkies and oreos... wow... and I was soo about to buy one before I got home from choir... but I actually [wanted to] see vies so I just went straight home. Only to find him sitting at the dinner table getting his ears talked off by mama about politics. I didnt even get to talk to him. How wack is that? Ugh... whatever. But I guess today I looked different cuz of my hair? Yea... idk... but he mentioned it and asked. Said it was cute as ever... wow I sound like im in Jr high.",Unfulfilled
2467,"2--I just wanted to document how we told the family that Kate was on the way. I have been meaning to write this for Kate's baby book, so I thought I would share it here as a motivating factor. I love to hear about neat ways that people share their pregnancy news. We found out we were expecting at the end of October 2006. We were so excited! We [wanted to] wait until we were several weeks along before we made our special news public, and we realized that at Christmastime, I would be nearing the end of the first trimester. Perfect opportunity to tell the family in person! It turned out that we would be spending Christmas with Tanna's family in California that year. It was the first time in a while that his family would be together for Christmas on Christmas day, actually.",Fulfilled
2468,"The ex room mate wasn't the only thing that fucked my moving weekend. Now that I'm back in the library, let me rant about how badly the eletric company messed shit up. I called them ahead of time to have the power and gas shut off because its all in my name and I don't need to owe them (any more) money. We [wanted to] have it done Sunday, since we would all be busy and moving back and forth all through out Saturday. Well, BGE doesn't make house calls on Sundays, so Saturday or Monday it is. As big a pain in the butt as it was going to be, we just had to make certain there was at least someone home Saturday until four o'clock for when the showed up. Because of the whole Dominic mess, that ended up being easy as we didn't get much more than minor moving out of the way prior to four. But BGE never showed up. So after navigating their considerably less than user friendly web site, trying four different phone numbers and getting a recording each time, I finally called the magic number that put someone on the phone.",Unfulfilled
2469,"The signing completed, my obligations had been satisfied and we were now free to do whatever we wanted. I had heard and read so much about Mulholland Drive, that despite a warning about the smog from Robbie I decided that I really [wanted to] experience this famous road. First we flew back to the hotel for a pit stop and a change of clothes, and then a great late lunch (and lots of water for this rather dehydrated girl) in the hotel dining room. By the time we got back on the road it was almost 4 pm and as I put the top down on the car I reminded Virginia that if we were really going to go and find Mulholland Drive, we were doing it at the start of the afternoon rush... we agreed that this whole trip was an adventure, and what would be would be. Off we went! Gerta, our ever faithful GPS, knew the way and guided us on a convoluted route around and through LA to reach Mulholland Drive, and at the end of an old bridge announced that we had arrived. We never would have found this without GPS.",Fulfilled
2470,"Can women can have it all? I grew up during the turbulence of the 60s and 70s, and benefited mightily from the work of feminists, who burned their bras and walked out on convention, in order to permanently change the status of women. Women in my mother's generation did not have a smorgasbord of choices available to them. My mother once told me that besides marriage, she had the option of ""teaching, secretarial work, or nursing."" Other than a nunnery, all other doors were closed. My mom [wanted to] go to college, to dance like Martha Graham and Moira Shearer, to wander the earth learning and growing in much the same way that I did as a young woman. Instead, she married my father when she was 19, and gave birth to four children by the time she was 28. She threw her creative spirit into our home. She read voraciously, teaching us to live our values and use our minds and talents. Although she juggled a very tenuous financial situation, she still managed to make each one of us feel as though we were special, loved, and everything she'd always wanted out of life.",Unfulfilled
2471,"About 10 minutes into our transactions, he comments and basically says, that he is surprised and ""wondered why"" it was, that I wasn't baring any rings on my fingers. But this guy, it was as if he was carrying out a completely normal conversation. He understood that it was ""none of his business"" but I too, understood, that he wasn't just making this conversation just for the fact that he was a scum bucket, and thought he'd be cheeky about it, but because... well... he really couldnt understand that a girl ""as pretty as I am"" would be, well, ringless. And I felt very flattered. So much so that I turned soo beat red, because I could feel my face just burning. But I certainly thought,... or I felt really great about myself, and actually [wanted to] thank him for bringing that conversation up. I dont know how to describe me.",Unknown
2472,"Well, I was planning on a lie in today, after shopping in town yesterday and staying up late. However, was woken by drilling in the kitchen of the flat below, which is right under my bedroom. I managed to ignore it for half an hour or so, then got a call from the rent agents to say as the electricians were there, could they come by and install timers on my storage heaters? I'd have appreciated more than 30 mins notice, but I [wanted to] get the job done, so I said fine. So I had electricians about the place for most of the day, switching things on and off, drillings holes, looking for sockets, shifting furniture and generally getting underfoot. I now have times on the three storage heaters and the immersion heater, so they will warm up automatically during the cheaper night rate. There's still no way of setting the heaters to automatically give out the heat, so I still wake up to a cold bedroom. That seems to be a general design flaw in storage heaters. The light fitting in the bathroom has also been replaced with an enclosed one, which is a lot brighter.",Fulfilled
2473,"Cab driver was rather observant considering most people ask and assume hamster. I think that's a denial process by which people are trying to protect themselves from what they are hoping isn't the truth. He didn't get a tip. ""This procedure is not without it's risks."" I arrived at 9am with cage in arms at the vet to sign him in. I told Janey at the counter that he'd not [wanted to] get dressed. She relayed this to the nurse by saying he didn't want to get out of his bed. I'm sure the truth that I needed to kiss and cuddle him a little more than time permitted and being late was a necessary side effect was not lost on them at all. ""Do you have Q-Tips?""",Unknown
2474,"Because I am clearly insane. I decided, just last week, that I [wanted to] attempt a wedding knit. Well no, I take that back. I'd been thinking about a wedding knit for a while now. In fact, way back, before we were even engaged, I thought about knitting a wedding shawl to keep for whenever the time would come (wishful thinking at that point). I even bought some aah mazing Malabrigo lace yarn, and started a shawl. When it didn't seem as though a wedding was eminent, I went on to knit other projects.",Unknown
2475,"I had a good writing morning for a bit. I wrote about 4 pages (1200 words) in about 1:45. That's not bad considering I'm already past my prime writing hours. I got through one of the three sections of lit review. The smallest, to be sure, but the outline (where I cross things off) doesn't acknowledge that. I [wanted to] write the intro, too, but it just doesn't want to write right now, so I won't force it. If I can get through another chunk of lit review this afternoon, and start running some more of the models, that will be great. This chapter should, in general, write fairly easily -- it's the chapter version of the paper I used for my job talks. Before that, it went to two conferences, in very different forms. So I've already written this paper something like three times; writing it again shouldn't be that hard at all. This week I've got a day and a half of subbing - a half-day for my buddy with the special education class, and a full day of high school math.",Unfulfilled
2476,"Today made me more upset than it helped me though. We talked about my grandma a lot and I told my therapist that I want to have my grandma back in my life, I just don't want my dad's wife to be apart of my life. So after therapy I went over to my grandma's house. I drove by first and saw her new car that I haven't seen in the driveway. I could see the TV was on the living room and kept driving by. A part of me [wanted to] keep on going, like it wasn't my place to fix something I didn't break. But I parked in guest parking anyways and took a few deep breaths before I got out of the car. When I got to the back door, I knocked and when she got close to the door she started crying. I went inside and we talked for two hours.",Unfulfilled
2477,"Well let's talk about my Sunday. I woke up at around 8:15am, and I was supposed to wake up at 8 to get ready and whatnot. My iHome went off and was playing ""Tearin' up my heart"" hahaha and it woke up Icelee and Janine too. And then we started talking, and we all didn't wanna get out of bed. It was soo peaceful outside too, it was really nice. So I [wanted to] leave Irvine at 80am, but that did not happen!! Hahaha. But I did eventually get up and get ready. I left Irvine at around 90 and the weather was nice, it was Sunday so I knew there was gonna be noo traffic.",Unfulfilled
2478,"Makes me love Kansas like never before! I went out to WYCO Park tonight with Adam, since he [wanted to] run trails and hey, so did I, but this toe is going to get the better of me if I'm not nice. So, I hauled my mountain bike out there and MTB'd for about an hour all around Wyandotte county Lake. It was ethereal, in short. September seemingly makes me want to shed my skin, molt maybe. I suppose that's rightful in essence of the onset of the official fall season this coming Monday! I'll ask Susan Estritch what she thinks... she will be in Lawrence next Tuesday.",Fulfilled
2479,"My parents are up here right now and we at Millennium which was absolutely delicious. My dad freaked out because he thought he lost his medication but it turned out he just left it in the hotel room (phew). After dinner my parents [wanted to] walk around and see the city but I was like, this is not a good area to walk around and after a block and a half of walking past people smoking crack out in the open my parents called for a taxi and I rode home. I think I'm going out to breakfast with them tomorrow then they are off up to Washington. Then Monday I start my new job. Not perfect, but it should do for the next 6 months I guess. Some dotcom thing in downtown. Go figure.",Unfulfilled
2480,"We went to go see the new Narnia movie on Saturday. Due to it's unfaithfulness to the book (which is like, my 2nd or 3rd favorite in the series), I [wanted to] hate it so bad. But I really just couldn't. It was so magical. Incidentally, this is similar to how I felt about Indiana Jones and the temple of Xenu... I mean the kingdom of the crystal skulls. I liked it in spite of my cheese-o-meter breaking from overuse.",Unfulfilled
2481,"So, it wound up that there was only one person who was actually able to go out with freyaschild and I for my slightly-belated birthday dinner last night, that being the usually-too-busy-to-spit snowwy - thanks, guy! The actual b-day was last Wednesday. My mom called in sick, essentially, but says she still wants to make an Amici's run once she's feeling better - so, for those of you who [wanted to] go, but weren't up to it or had other things interfere, there may be a second chance quite possibly on a weeknight . And I'll still get my once-in-a-great-while (because they are a bit pricey for pizza, and are about 30 miles away) dose of yummy NY pizza! Snowwy has also said he really wants to try this mythical ""New York pizza"" I keep talking about, so if he can, he's going with us on that occasion, or if not that time, then another. We just didn't feel like trooping all the way out to Dublin with just the 3 of us; with gas & our low body count, that would have made for some really pricey pizza. For those who've said you want to get together with me/us another time soon to make up for having to bow out last night, just let me know when you're free & we'll see what we can work out. We tried going to the local elephant Bar (at the Bay Street center in e-ville), but of course, at 70 on a Saturday night, there was a 40+ minute wait, so we wound up going to the Buckhorn grill upstairs - mm, Tri-tip!",Unknown
2482,"Life in the country--finally A sense of what's ""normal"". Yes, yes, it's true. For the first weekend since probably may, I didn't have anything I had to do. As I've told a couple of my friends--my period of extreme self aborbtion is over. And it's really nice. I'm glad everyone [wanted to] throw me lovely showers, etc, but it's just not my gig to the center of attention at all times. Jason had to work at his new job--at the geek Squad at Best Buy, and don't tell him, but it was nice to have a few moments to do some crafty work without feeling guilty for not paying attention to him. Not that he really wants me to pay attention, I just feel weird holing up with my sewing machine when my new husband is sitting around, seeming bored. This weekend really felt like a breath. Like my mind could dare to dream about new projects and actually finishing others. I worked on the thank you notes--well, not nearly enough--but some, and I started a big new project which I hope to do a tutorial on.",Unfulfilled
2483,"Wednesday September 24th, Franconia, NH on Sunday, we got up, loaded the car with all our stuff for the honeymoon, and then set off to our last official wedding event- a brunch hosted by my mother. With the help of a dear family friend, and a few family members who came by early, they had converted the activities room in my mother's basement so it looked totally different. We had coffee, mimosas, bagels and croissaints and sandwhiches, and admist the feast those family members who hadn't yet left town got a chance to chat about their favorite moments from the day before. A few hours later, our stomachs as full as our car, we hit the road. We had a loose plan of where we [wanted to] go, but the basic idea was to be as flexible as possible. Meg and I have had wonderful times in the past on trips like this, where we have a vague idea of where we want to wind up, and a vaguer idea of the route we want to take, but plenty of possible detours, and plenty of time to explore whatever caught our eye along the way, and we have also found we love camping together, so the plan was to combine the two. We had a car full of campign gear, and information on both camp sites and hotels, as well as hiking and sightseeing spots throughout New England, and we were ready to go. C The rough idea was to head up to Western Mass and enjoy the wonders of ""The big E"" a new England wide state fair. From there we would continue north and cut back into new York to Fort Ticonderoga, a place I had visited a few times as a kid and had wonderful memories of.",Unknown
2484,"I spent some more time with Hailey yesterday. I dropped by to see Mike before he left for work and ended up staying after he left because I [wanted to] hang with Hailey for a bit. We had lots of fun, and when it came time for me to go, she threw her arms around my neck and refused to let go. ""I'm coming with you."" She says to me. I have to go clean the house... and then a bunch of strangers are coming over. That won't be any fun for you!",Fulfilled
2485,"Phew, making that crack Summary last night took quite a while. Then again, handling two episodes is bound to consume a helluva lot of time ^^; After I made that I continued on my Danish essay. I had begun on it prior my crack-summary update and decided I [wanted to] finish the damn thing before I go to bed. Then I got too tired to go to bed ... How is it possible for me to ever make sense?! so I doodled a bit, did some exercise, took a bath and then went to bed at 3:15 am taking my damn while to finally fall asleep. Woke up 8:15 am, dozed a bit, got up at 8:50 am thus missing Pokemon on TV, proof-read my Danish essay and woopee it's officially completely done! Now I just need to proof-read my English essay and I can truly relax. Oh wow, it's windy outside.",Fulfilled
2486,"I cried today because I felt upset for God, I felt how painful God must have felt for dying for this world of sinners. I felt how ugly this world is. I felt upset I couldn't shake off the devil. I felt upset about how much I [wanted to] stay true to myself, my beliefs, what I stand [... ] Turning a corner, he was in luck. Steeljaw was just coming out of the med-bay after a check up with first Aid. He still limped a little, but looked to be alot better than he'd been over the past few days, and when he saw rewind, the feline trotted over to him, pounced, knocked him down and proceeded to love on him like only a cat could. Rewind laughed and hugged his brother tight, petting and caressing his mane and shoulders, and cuddling him tight* I'm so sorry I was gone for so long.",Unknown
2487,"I was also in Parbold on Thursday evening! I [wanted to] go up the hill to watch the sunset because that's something worth seeing and I haven't done for many a year. But we had to drive on a mad detour to get there! We ended up going through Bispham green and Hilldale to get around to the back of Parbold! Anyway, it was a fabulous night, and you could see all the way from the Welsh mountains to Cumbria, and at the other side of the hill, from Rivington down to Manchester, and make out things like the cathedrals in Liverpool, the new bridge, the churches and gasworks in Southport, the tower and rides in Blackpool and the wind turbines out at Crosby way. A few pics. Though they'd be better with a fancier camera...",Fulfilled
2488,"And now, because I'm talking to my psychiatrist tomorrow and it will help me to get my thoughts straight if I write them, the issues I'm currently having. This is seriously tlR, I don't blame any of you for not reading. I just really, really need to vent. So, here goes. The cast of characters: Me the roommate: Eleanor. We grew up three houses down from each other, and she moved to park City in July, basically because after graduation in May she didn't know what she [wanted to] do, and I was already living here. We moved in together because I found a house that I had to have and it has two bedrooms. Sunday: My new puppy. Sophie: Eleanor's four year old dog.",Unknown
2489,"Last night I went out with Nicolas, an actor from Paris. The whole night I was under the effect of mojito,he read me the lines of Hamlet, kissed my hand like a mediaeval knight which made me giggled and relaxed. He reminded me the days with Alvaro who used to read me the poems but I didn't understand anything. In a snobbish pub, he played me some magic tricks which nobody played it to me before. Since the beginning, he couldn't take his eyes off me, I knew what would happen later but I didn't try to find an excuse to quit him. The funny thing was later when he [wanted to] kiss me but I told him that he shouldn't. He stared at me and said I shuoldn't? I shouldn't! Why shouldn't? Shouldn't parce que je ne veux pas. Lame excuse but enough to reject a guy. On my way home,the air smelt like the end of summer...",Unfulfilled
2490,"This girl is cracking us up. On Sunday she informed us she was not going to get baptized (in the church you are baptized at 8 years old and you are completely immersed in water). It was the topic of discussion during church today so it kind of freaked her out. She was very adamant about it. Adam really tried to get her to understand and even walked her through the whole thing (although it isn't for a few years we [wanted to] make sure we still talked with her about the process). She became a little less nervous and later that night proceeded to ""baptize"" teddy while they took a bath. Obviously we have a lot more to talk about. Yesterday she said goodbye to her fish. Lulu has two betta fish we got her after Adam got back from his month away in January. We found Hailey earlier in the evening and sent her to a watery grave. Adam took charge and cleaned out the fish tank for the other fish.",Fulfilled
2491,"This is horrible. Yesterday, after practice, me and jazmyn went to Jessica's apartment and got in the pool. We all got tans, thankgod. Well, after my mom picked both of us up, I texted jazmyn asking if she [wanted to] go to practice tomorrow. She said no and we decided we werent gonna go. Well, today, I got 15 messages and 5 phone calls (MY fucking PHONE WAS on SILENT). I was like wtf?! What happened!! I read the messages and they were from jazmyn saying ""WAKE up we NEED TO GO TO PRACTICE"", but it was too late. Practice was at 10 am and I woke up at 12 pm (I slept late cause I was reading catcher in the rye).",Unfulfilled
2492,"I am compleatly miserable. I [wanted to] go home 5 hours ago. Instead I got suckered into staying. Then I got suckered into staying again longer. Then I had to half drag ___ down the street while following loud drunk bitches (who are my friends) down the road and following them to rice kithcen where they lost me and ___ because I didn't know where it was. I am so mad, and tired of the drunk scene. I am glad that I have plans with ___ tomorrow.",Unfulfilled
2493,"He consumes me. Bill. I feel like if he [wanted to] divulge how he felt sometimes I'd know a lot more about him. James has been very consuming lately as well, preferably of the Sean persuasion but Roger has been trying to work his way into my heart. On another note, my sister got engaged. My mom was telling me how she wants my brother to walk her down the aisle, and my grandpa will give her away, and it just made me so angry to think about how big of a douchebag my dad is. When he didn't come to graduation I remember thinking ""I bet he'll pretend to forget about my wedding, too"" and oddly enough, the blatant reality of that happening has been presented to me. On yet another not so happy note, Gentile was arrested on charges including possession of hypodermic syringes.",Unfulfilled
2494,"First, thank you to all you ladies who have shown love in my previous post. I'm sorry it has taken me so long to say/write it but I just [wanted to] let you all know that I really appreciate it. Since my last post it seems that every where I look there is something about abortion. It's just reminder after reminder. My grandmother also called and we got around to how she found out about my cousin. A little background on that- when my cousin announced her pregnancy joy isn't exactly the first reaction of many in our family (in fact I would say most were concerned because of her record of dropping things she loses interest in or when things get too difficult). Almost immediately many in the family were throwing back and forth suggestions of whom would take in the child and a lot of names were tossed around- except ours.",Fulfilled
2495,"Luckily, I can sneak in non-Medicaid therapy under my own health insurance. We took sunny to the new therapist today. She's a generalist, like the old therapist, but she strikes me as much more on top of things. The major difference: 1 when she [wanted to] talk about sunny, she had him leave the room with guy or me -- no talking over his head 2 she engaged directly with him. We did a bit of play therapy, discussed a recurring nightmare he's been having and just generally talked. His nightmare is that a bad man cuts off his foot with a chainsaw. During the session, she coaxed a few more details out of him. Who cut his foot off? One of those bad men with chainsaws that cuts people's feet off.",Fulfilled
2496,"Ok, I said I was going to write this weeks ago but I've been fairly occupied with... well, life. Luckily I have a gap in my busy schedule so I can get part 2 of this 3-part miniseries underway. We woke up early Saturday morning, knowing we had to catch the 10:40 train if we [wanted to] get downtown in time to mingle a bit before the shows started. We didn't have a whole lot of time because the Ting Tings were coming on at 12:45... quite the early start. The train was about 20 minutes late but no big deal, we had given ourselves plenty of time in case of a delay. We hop on the train and head to Union Station, excited about the promising day ahead. When we unboarded the train, the first thing that I noticed was that it wasn't hot. At all.",Fulfilled
2497,"And reached under the log for it. Instead there was a huge marbled orb weaver in my hand. I felt a rush of horror and excitement. It was crazy looking because it was so big and bright conpared to the brown woods. With an intricate fractal type pattern on its back that looked so complex, it was too beautiful to be an accident. I was almost scared of it because I was alone, and [wanted to] show it to someone so I stood there for 15 minutes holding it on a stick thinking about what to do. After a while it realized something was different, and it repelled off the stick and crawled away.",Unfulfilled
2498,"Danny wrote back. In the morning. And of course I was not mad anymore. Ashley is confusing the shit out of me though. She doensn't want Danny and I talk, yet she got mad at him for not calling me or texting me that day... Hm. Then Danny said he [wanted to] hang out, so I asked Ashley if she and Ian [wanted to] hang out with us and she said ""no, Ian is not down with that... "" Whatever. Then she calls and wants us to meet her there, at this party. So we do. And by the way. This boy is too good to be true.",Unfulfilled
2499,"Years later, I would understand fully what my father meant. As I have grown older and have dealt with the deaths of my father, oldest brother, youngest sister, two nephews I grew up with and many other relatives too numerous to count, I have come to appreciate relationships, life and those who have made a difference in my life. We all try our best to show our appreciation to those we love and those who have influenced our lives. Sometimes that task is easy, often times, over years, its the hardest thing in the world to do. Writing has been one of those mechanisms for me to show that appreciation. When I was writing my first mystery novel, a moment of justice, it didn't take me much deliberating to know who I [wanted to] portray the FBI deputy Director in my novel. I didn't want to use a made-up name, so I called a good friend.",Fulfilled
2500,"I have my own computer again, I have managed to hook it up to the tinterweb all by my self, which as I'm pretty chuffed about. Small things an all that! you know when you just have one of those weeks where you have the urge to crawl to the back of the wardrobe and hibernate for a while. Or go on the mooch for Narnia, I'm open to anything really. 1, My grannyma has been in hospital for about 6 weeks, nowt bad she just fell and broke her shoulder and what with her being all old and infirm, la hopital [wanted to] keep her in til she was a bit more able. Unfortunately this has just led to her becoming the laziest bitch alive. Now don't get me wrong, I love my grandma to pieces but after tidying her house and completely rearranging her living room to accomodate a bed and all the furniture already in there she didn't even mention it when she walked in, just sat her arse down in the chair and waited for someone to get her a drink. No pleases, no thank yous just sat there expecting everyone to run round after her. No one is expecting gushing praise or anything, but a simple aknowledgement of all the time and effort that me, my mother and my aunt had put in would have been nice. 2, Was offered work in Wales for three days, which seemed okay to begin with but three days at roughly 12 hours plus 3 hours a day driving is hell on a Peron, especially a person doing the driving.",Fulfilled
